"Industry","Ticker","Exchange","Stock Name","URL","Link"
"financial","MA","nyse","Mastercard","https://www.etoro.com/markets/MA","Link"
"financial","MAA","nyse","Mid-America Apartment Communities Inc.","https://www.etoro.com/markets/MAA","Link"
"financial","MAB.L","london","Mitchells & Butlers PLC","https://www.etoro.com/markets/MAB.L","Link"
"financial","MAC","nyse","The Macerich Co","https://www.etoro.com/markets/MAC","Link"
"financial","MAIN","nyse","Main Street Capital Corp.","https://www.etoro.com/markets/MAIN","Link"
"financial","MAP.MC","bolsademadrid","Mapfre","https://www.etoro.com/markets/MAP.MC","Link"
"financial","MARS.L","london","Marston's PLC","https://www.etoro.com/markets/MARS.L","Link"
"financial","MB.MI","borsaitaliana","Mediobanca Banca Di Credito Fnnzr SpA","https://www.etoro.com/markets/MB.MI","Link"
"financial","MC","nyse","Moelis & Company","https://www.etoro.com/markets/MC","Link"
"financial","MET","nyse","Metlife Inc","https://www.etoro.com/markets/MET","Link"
"financial","MF.PA","paris","Wendel","https://www.etoro.com/markets/MF.PA","Link"
"financial","MFA","nyse","MFA Financial Inc","https://www.etoro.com/markets/MFA","Link"
"financial","MFG","nyse","Mizuho Financial Group Inc","https://www.etoro.com/markets/MFG","Link"
"financial","MGAM.L","london","Morgan Advanced Materials PLC","https://www.etoro.com/markets/MGAM.L","Link"
"financial","MKL","nyse","Markel Corp","https://www.etoro.com/markets/MKL","Link"
"financial","MMC","nyse","Marsh & McLennan Cos Inc","https://www.etoro.com/markets/MMC","Link"
"financial","MMI","nyse","Marcus & Millichap","https://www.etoro.com/markets/MMI","Link"
"financial","MNKS.L","london","Monks Investment Trust PLC","https://www.etoro.com/markets/MNKS.L","Link"
"financial","MONY.L","london","Moneysupermarket.com Group PLC","https://www.etoro.com/markets/MONY.L","Link"
"financial","MPW","nyse","Medical Properties Trust Inc","https://www.etoro.com/markets/MPW","Link"
"financial","MQ","nasdaq","Marqeta Inc.","https://www.etoro.com/markets/MQ","Link"
"financial","MRL.MC","bolsademadrid","Merlin Properties SOCIMI SA","https://www.etoro.com/markets/MRL.MC","Link"
"financial","MS","nyse","Morgan Stanley","https://www.etoro.com/markets/MS","Link"
"financial","MTB","nyse","M&T Bank Corporation","https://www.etoro.com/markets/MTB","Link"
"financial","MTG","nyse","MGIC Investment Corporation","https://www.etoro.com/markets/MTG","Link"
"financial","MUFG","nyse","Mitsubishi UFJ Financial Group Inc","https://www.etoro.com/markets/MUFG","Link"
"financial","MUV2.DE","frankfurt","Muenchener Rueckvrschrng Gslchft AG Mnch","https://www.etoro.com/markets/MUV2.DE","Link"
"financial","NAVI","nasdaq","Navient Corp","https://www.etoro.com/markets/NAVI","Link"
"financial","NDAQ","nasdaq","Nasdaq Inc.","https://www.etoro.com/markets/NDAQ","Link"
"financial","NDA_SE.ST","stockholm","Nordea Bank AB","https://www.etoro.com/markets/NDA_SE.ST","Link"
"financial","NLY","nyse","Annaly Capital Management Inc","https://www.etoro.com/markets/NLY","Link"
"financial","NMIH","nasdaq","NMI Holdings Inc","https://www.etoro.com/markets/NMIH","Link"
"financial","NN.NV","amsterdam","NN Group NV","https://www.etoro.com/markets/NN.NV","Link"
"financial","NNN","nyse","National Retail Properties Inc","https://www.etoro.com/markets/NNN","Link"
"financial","NOG.L","london","Nostrum Oil & Gas PLC","https://www.etoro.com/markets/NOG.L","Link"
"financial","NRR.L","london","NewRiver REIT PLC","https://www.etoro.com/markets/NRR.L","Link"
"financial","NRZ","nyse","New Residential Investment Corp","https://www.etoro.com/markets/NRZ","Link"
"financial","NSA","nyse","National Storage Affiliates Trust","https://www.etoro.com/markets/NSA","Link"
"financial","NTRS","nasdaq","Northern Trust Corp","https://www.etoro.com/markets/NTRS","Link"
"financial","NU","nyse","Nu Holdings Ltd.","https://www.etoro.com/markets/NU","Link"
"financial","NWG.L","london","Natwest Group PLC","https://www.etoro.com/markets/NWG.L","Link"
"financial","NXI.PA","paris","Nexity SA","https://www.etoro.com/markets/NXI.PA","Link"
"financial","NYCB","nyse","New York Community Bancorp Inc.","https://www.etoro.com/markets/NYCB","Link"
"financial","NYMT","nasdaq","New York Mortgage Trust Inc","https://www.etoro.com/markets/NYMT","Link"
"financial","O","nyse","Realty Income Corp","https://www.etoro.com/markets/O","Link"
"financial","OFC","nyse","Corporate Office Properties Trust","https://www.etoro.com/markets/OFC","Link"
"financial","OHI","nyse","Omega Healthcare Investors Inc","https://www.etoro.com/markets/OHI","Link"
"financial","OMF","nyse","OneMain Holdings Inc.","https://www.etoro.com/markets/OMF","Link"
"financial","ONB","nasdaq","Old National Bancorp","https://www.etoro.com/markets/ONB","Link"
"financial","ONL","nyse","Orion Office Reit Inc.","https://www.etoro.com/markets/ONL","Link"
"financial","ORI","nyse","Old Republic International Corp","https://www.etoro.com/markets/ORI","Link"
"financial","ORSTED.CO","copenhagen","Orsted A/S","https://www.etoro.com/markets/ORSTED.CO","Link"
"financial","OZK","nasdaq","Bank OZK","https://www.etoro.com/markets/OZK","Link"
"financial","PACW","nasdaq","PacWest Bancorp","https://www.etoro.com/markets/PACW","Link"
"financial","PAGE.L","london","Pagegroup PLC","https://www.etoro.com/markets/PAGE.L","Link"
"financial","PAGS","nyse","Pagseguro Digital Ltd","https://www.etoro.com/markets/PAGS","Link"
"financial","PAT.DE","frankfurt","PATRIZIA AG","https://www.etoro.com/markets/PAT.DE","Link"
"financial","PAYS","nasdaq","Paysign Inc","https://www.etoro.com/markets/PAYS","Link"
"financial","PB","nyse","Prosperity Bancshares Inc.","https://www.etoro.com/markets/PB","Link"
"financial","PCH","nasdaq","PotlatchDeltic Corp","https://www.etoro.com/markets/PCH","Link"
"financial","PDM","nyse","Piedmont Office Realty Trust Inc","https://www.etoro.com/markets/PDM","Link"
"financial","PEAK","nyse","Healthpeak Properties Inc","https://www.etoro.com/markets/PEAK","Link"
"financial","PEB","nyse","Pebblebrook Hotel Trust","https://www.etoro.com/markets/PEB","Link"
"financial","PFG","nasdaq","Principal Financial Group Inc","https://www.etoro.com/markets/PFG","Link"
"financial","PFG.L","london","Provident Financial","https://www.etoro.com/markets/PFG.L","Link"
"financial","PFSI","nyse","PennyMac Financial Services Inc.","https://www.etoro.com/markets/PFSI","Link"
"financial","PGHN.ZU","zurich","Partners Group Holding AG","https://www.etoro.com/markets/PGHN.ZU","Link"
"financial","PGR","nyse","Progressive Corp","https://www.etoro.com/markets/PGR","Link"
"financial","PGRE","nyse","Paramount Group Inc","https://www.etoro.com/markets/PGRE","Link"
"financial","PGY","nasdaq","Pagaya Technologies Ltd","https://www.etoro.com/markets/PGY","Link"
"financial","PHP.L","london","Primary Health Properties","https://www.etoro.com/markets/PHP.L","Link"
"financial","PIN.L","london","Pantheon International","https://www.etoro.com/markets/PIN.L","Link"
"financial","PK","nyse","Park Hotels & Resorts Inc","https://www.etoro.com/markets/PK","Link"
"financial","PLD","nyse","Prologis Inc","https://www.etoro.com/markets/PLD","Link"
"financial","PLUS.L","london","PLUS 500 LTD","https://www.etoro.com/markets/PLUS.L","Link"
"financial","PNC","nyse","PNC Financial Services Group Inc","https://www.etoro.com/markets/PNC","Link"
"financial","PNFP","nasdaq","Pinnacle Financial Partners Inc.","https://www.etoro.com/markets/PNFP","Link"
"financial","PNN.L","london","Pennon Group PLC","https://www.etoro.com/markets/PNN.L","Link"
"financial","PRU","nyse","Prudential Financial Inc","https://www.etoro.com/markets/PRU","Link"
"financial","PRU.L","london","Prudential","https://www.etoro.com/markets/PRU.L","Link"
"financial","PSA","nyse","Public Storage","https://www.etoro.com/markets/PSA","Link"
"financial","PSB","nyse","PS Business Parks Inc","https://www.etoro.com/markets/PSB","Link"
"financial","PSEC","nasdaq","Prospect Capital Corp","https://www.etoro.com/markets/PSEC","Link"
"financial","PSH.L","london","Pershing Square Holdings Ltd","https://www.etoro.com/markets/PSH.L","Link"
"financial","PSPN.ZU","zurich","PSP Swiss Property AG","https://www.etoro.com/markets/PSPN.ZU","Link"
"financial","PUK","nyse","Prudential plc","https://www.etoro.com/markets/PUK","Link"
"financial","QD","nyse","Qudian Inc.","https://www.etoro.com/markets/QD","Link"
"financial","QFIN","nasdaq","360 Finance Inc.","https://www.etoro.com/markets/QFIN","Link"
"financial","QIWI","nasdaq","Qiwi Plc","https://www.etoro.com/markets/QIWI","Link"
"financial","QLT.L","london","Quilter PLC","https://www.etoro.com/markets/QLT.L","Link"
"financial","QQ.L","london","QinetiQ Group PLC","https://www.etoro.com/markets/QQ.L","Link"
"financial","RDFN","nasdaq","Redfin Corp","https://www.etoro.com/markets/RDFN","Link"
"financial","RDN","nyse","Radian Group Inc","https://www.etoro.com/markets/RDN","Link"
"financial","RE","nyse","Everest Re Group Ltd","https://www.etoro.com/markets/RE","Link"
"financial","REG","nasdaq","Regency Centers Corp","https://www.etoro.com/markets/REG","Link"
"financial","REXR","nyse","Rexford Industrial Realty Inc","https://www.etoro.com/markets/REXR","Link"
"financial","RF","nyse","Regions Financial Corp","https://www.etoro.com/markets/RF","Link"
"financial","RF.PA","paris","Eurazeo","https://www.etoro.com/markets/RF.PA","Link"
"financial","RGA","nyse","Reinsurance Group America Inc","https://www.etoro.com/markets/RGA","Link"
"financial","RHP","nyse","Ryman Hospitality Properties Inc.","https://www.etoro.com/markets/RHP","Link"
"financial","RJF","nyse","Raymond James Financial Inc","https://www.etoro.com/markets/RJF","Link"
"financial","RKT","nyse","Rocket Companies Inc","https://www.etoro.com/markets/RKT","Link"
"financial","RLJ","nyse","RLJ Lodging Trust","https://www.etoro.com/markets/RLJ","Link"
"financial","RMAX","nyse","RE/MAX Holdings","https://www.etoro.com/markets/RMAX","Link"
"financial","RNR","nyse","RenaissanceRe Holdings Ltd","https://www.etoro.com/markets/RNR","Link"
"financial","ROIC","nasdaq","Retail Opportunity Investments Corp","https://www.etoro.com/markets/ROIC","Link"
"financial","RS1.L","london","Electrocomponents PLC","https://www.etoro.com/markets/RS1.L","Link"
"financial","RSW.L","london","Renishaw PLC","https://www.etoro.com/markets/RSW.L","Link"
"financial","RWT","nyse","Redwood Trust Inc","https://www.etoro.com/markets/RWT","Link"
"financial","RY","nyse","Royal Bank of Canada","https://www.etoro.com/markets/RY","Link"
"financial","RYAN","nyse","Ryan Specialty Group Holdings, Inc.","https://www.etoro.com/markets/RYAN","Link"
"financial","RYN","nyse","Rayonier Inc","https://www.etoro.com/markets/RYN","Link"
"financial","SAB.MC","bolsademadrid","Banco Sabadell","https://www.etoro.com/markets/SAB.MC","Link"
"financial","SAFE.L","london","Safestore Holdings PLC","https://www.etoro.com/markets/SAFE.L","Link"
"financial","SAMPO.HE","helsinki","Sampo Oyj A","https://www.etoro.com/markets/SAMPO.HE","Link"
"financial","SAN","nyse","Banco Santander SA (US)","https://www.etoro.com/markets/SAN","Link"
"financial","SAN.MC","bolsademadrid","Banco Santander SA","https://www.etoro.com/markets/SAN.MC","Link"
"financial","SBERL.L","london","Sberbank of Russia","https://www.etoro.com/markets/SBERL.L","Link"
"financial","SBNY","nasdaq","Signature Bank","https://www.etoro.com/markets/SBNY","Link"
"financial","SBRA","nasdaq","Sabra Health Care REIT Inc","https://www.etoro.com/markets/SBRA","Link"
"financial","SCHW","nyse","Charles Schwab Corp","https://www.etoro.com/markets/SCHW","Link"
"financial","SCR.PA","paris","Scor SE","https://www.etoro.com/markets/SCR.PA","Link"
"financial","SDP.L","london","Schroder AsiaPacific Fund","https://www.etoro.com/markets/SDP.L","Link"
"financial","SDR.L","london","Schroders","https://www.etoro.com/markets/SDR.L","Link"
"financial","SEB-A.ST","stockholm","Skandinaviska Enskilda Banken ser. A","https://www.etoro.com/markets/SEB-A.ST","Link"
"financial","SEIC","nasdaq","SEI Investments Company","https://www.etoro.com/markets/SEIC","Link"
"financial","SEQI.L","london","Sequoia Economic Infrastructure Income Fund","https://www.etoro.com/markets/SEQI.L","Link"
"financial","SF.US","nyse","Stifel Financial Corporation","https://www.etoro.com/markets/SF.US","Link"
"financial","SGC.L","london","Stagecoach Group PLC","https://www.etoro.com/markets/SGC.L","Link"
"financial","SGRO.L","london","Segro","https://www.etoro.com/markets/SGRO.L","Link"
"financial","SHB-A.ST","stockholm","Svenska Handelsbanken ser. A","https://www.etoro.com/markets/SHB-A.ST","Link"
"financial","SHI.L","london","SIG PLC","https://www.etoro.com/markets/SHI.L","Link"
"financial","SHO","nyse","Sunstone Hotel Investors Inc","https://www.etoro.com/markets/SHO","Link"
"financial","SI","nyse","SilverGate Capital","https://www.etoro.com/markets/SI","Link"
"financial","SITC","nyse","SITE Centers Corp","https://www.etoro.com/markets/SITC","Link"
"financial","SIVB","nasdaq","SVB Financial Group","https://www.etoro.com/markets/SIVB","Link"
"financial","SKT","nyse","Tanger Factory Outlet Centers Inc","https://www.etoro.com/markets/SKT","Link"
"financial","SLG","nyse","SL Green Realty Corp.","https://www.etoro.com/markets/SLG","Link"
"financial","SLHN.ZU","zurich","Swiss Life Holding AG","https://www.etoro.com/markets/SLHN.ZU","Link"
"financial","SLM","nasdaq","SLM Corp","https://www.etoro.com/markets/SLM","Link"
"financial","SMDS.L","london","DS Smith PLC","https://www.etoro.com/markets/SMDS.L","Link"
"financial","SMFG","nyse","Sumitomo Mitsui Financial Group Inc","https://www.etoro.com/markets/SMFG","Link"
"financial","SMT.L","london","Scottish Mortgage Investment Trust","https://www.etoro.com/markets/SMT.L","Link"
"financial","SMWH.L","london","WH Smith PLC","https://www.etoro.com/markets/SMWH.L","Link"
"financial","SNEX","nasdaq","StoneX Group Inc","https://www.etoro.com/markets/SNEX","Link"
"financial","SNN.L","london","Sanne Group PLC","https://www.etoro.com/markets/SNN.L","Link"
"financial","SNV","nyse","Synovus Financial Corp.","https://www.etoro.com/markets/SNV","Link"
"financial","SOF.BR","brussels","Sofina SA","https://www.etoro.com/markets/SOF.BR","Link"
"financial","SPG","nyse","Simon Property Group Inc","https://www.etoro.com/markets/SPG","Link"
"financial","SPSN.ZU","zurich","Swiss Prime Site AG","https://www.etoro.com/markets/SPSN.ZU","Link"
"financial","SRC","nyse","Spirit Realty Capital Inc","https://www.etoro.com/markets/SRC","Link"
"financial","SREN.ZU","zurich","Swiss Re AG","https://www.etoro.com/markets/SREN.ZU","Link"
"financial","SRG.US","nyse","Seritage Growth Properties","https://www.etoro.com/markets/SRG.US","Link"
"financial","SSB","nasdaq","SouthState Corporation","https://www.etoro.com/markets/SSB","Link"
"financial","SSSS","nasdaq","SuRo Capital Corp","https://www.etoro.com/markets/SSSS","Link"
"financial","STAG","nyse","STAG Industrial Inc.","https://www.etoro.com/markets/STAG","Link"
"financial","STAN.L","london","Standard Chartered","https://www.etoro.com/markets/STAN.L","Link"
"financial","STJ.L","london","St.James's Place Capital Plc","https://www.etoro.com/markets/STJ.L","Link"
"financial","STOR","nyse","Store Capital Corp.","https://www.etoro.com/markets/STOR","Link"
"financial","STT","nyse","State Street Corp","https://www.etoro.com/markets/STT","Link"
"financial","STWD","nyse","Starwood Property Trust Inc","https://www.etoro.com/markets/STWD","Link"
"financial","SUI","nyse","Sun Communities Inc","https://www.etoro.com/markets/SUI","Link"
"financial","SVC","nasdaq","Service Properties Trust","https://www.etoro.com/markets/SVC","Link"
"financial","SWED-A.ST","stockholm","Swedbank AB ser A","https://www.etoro.com/markets/SWED-A.ST","Link"
"financial","SYF","nyse","Synchrony Financial","https://www.etoro.com/markets/SYF","Link"
"financial","TCBI","nasdaq","Texas Capital Bancshares Inc.","https://www.etoro.com/markets/TCBI","Link"
"financial","TD","nyse","Toronto-Dominion Bank","https://www.etoro.com/markets/TD","Link"
"financial","TEG.DE","frankfurt","TAG Immobilien","https://www.etoro.com/markets/TEG.DE","Link"
"financial","TFC","nyse","Truist Financial Corp","https://www.etoro.com/markets/TFC","Link"
"financial","THG","nyse","The Hanover Insurance Group Inc","https://www.etoro.com/markets/THG","Link"
"financial","TLG.DE","frankfurt","TLG Immobilien AG","https://www.etoro.com/markets/TLG.DE","Link"
"financial","TMPL.L","london","Temple Bar Investment Trust PLC","https://www.etoro.com/markets/TMPL.L","Link"
"financial","TPG","nasdaq","TPG Inc.","https://www.etoro.com/markets/TPG","Link"
"financial","TREE","nasdaq","LendingTree Inc","https://www.etoro.com/markets/TREE","Link"
"financial","TRIG.L","london","Renewables Infrastructure Group Ltd","https://www.etoro.com/markets/TRIG.L","Link"
"financial","TRNO","nyse","Terreno Realty Corp","https://www.etoro.com/markets/TRNO","Link"
"financial","TROW","nasdaq","T Rowe Price Group Inc","https://www.etoro.com/markets/TROW","Link"
"financial","TRUP","nasdaq","Trupanion Inc","https://www.etoro.com/markets/TRUP","Link"
"financial","TRV","nyse","Travelers","https://www.etoro.com/markets/TRV","Link"
"financial","TRYG.CO","copenhagen","Tryg A/S","https://www.etoro.com/markets/TRYG.CO","Link"
"financial","TW","nasdaq","Tradeweb Markets Inc.","https://www.etoro.com/markets/TW","Link"
"financial","TWO","nyse","Two Harbors Investment Corp","https://www.etoro.com/markets/TWO","Link"
"financial","UBS","nyse","UBS Group AG","https://www.etoro.com/markets/UBS","Link"
"financial","UBSG.ZU","zurich","UBS Group AG","https://www.etoro.com/markets/UBSG.ZU","Link"
"financial","UCG.MI","borsaitaliana","UniCredit Commercial Bank","https://www.etoro.com/markets/UCG.MI","Link"
"financial","UDR","nyse","UDR Inc","https://www.etoro.com/markets/UDR","Link"
"financial","UE","nyse","Urban Edge Properties","https://www.etoro.com/markets/UE","Link"
"financial","UMPQ","nasdaq","Umpqua Holdings Corporation","https://www.etoro.com/markets/UMPQ","Link"
"financial","UNI.MC","bolsademadrid","Unicaja Banco SA","https://www.etoro.com/markets/UNI.MC","Link"
"financial","UNM","nyse","Unum Group","https://www.etoro.com/markets/UNM","Link"
"financial","UPST","nasdaq","Upstart Holdings Inc","https://www.etoro.com/markets/UPST","Link"
"financial","URW.NV","amsterdam","Unibail-Rodamco-Westfield","https://www.etoro.com/markets/URW.NV","Link"
"financial","US.MI","borsaitaliana","UnipolSai Assicurazzioni SPA","https://www.etoro.com/markets/US.MI","Link"
"financial","USB","nyse","US Bancorp","https://www.etoro.com/markets/USB","Link"
"financial","UWMC","nyse","UWM Holdings Corporation","https://www.etoro.com/markets/UWMC","Link"
"financial","V","nyse","Visa","https://www.etoro.com/markets/V","Link"
"financial","VCT.L","london","Victrex PLC","https://www.etoro.com/markets/VCT.L","Link"
"financial","VICI","nyse","VICI Properties Inc","https://www.etoro.com/markets/VICI","Link"
"financial","VIRT","nasdaq","Virtu Financial Inc","https://www.etoro.com/markets/VIRT","Link"
"financial","VLY","nasdaq","Valley National Bancorp","https://www.etoro.com/markets/VLY","Link"
"financial","VNA.DE","frankfurt","Vonovia SE","https://www.etoro.com/markets/VNA.DE","Link"
"financial","VNO","nyse","Vornado Realty Trust","https://www.etoro.com/markets/VNO","Link"
"financial","VOF.L","london","VinaCapital Vietnam Opportunity Fund","https://www.etoro.com/markets/VOF.L","Link"
"financial","VSVS.L","london","Vesuvius PLC","https://www.etoro.com/markets/VSVS.L","Link"
"financial","VTR","nyse","Ventas Inc","https://www.etoro.com/markets/VTR","Link"
"financial","VTY.L","london","Vistry Group PLC","https://www.etoro.com/markets/VTY.L","Link"
"financial","WAL","nyse","Western Alliance Bancorporation","https://www.etoro.com/markets/WAL","Link"
"financial","WBS","nyse","Webster Financial Corporation","https://www.etoro.com/markets/WBS","Link"
"financial","WDI.DE","frankfurt","Wirecard","https://www.etoro.com/markets/WDI.DE","Link"
"financial","WDP.BR","brussels","Warehouses De Pauw NV","https://www.etoro.com/markets/WDP.BR","Link"
"financial","WELL","nyse","Welltower Inc","https://www.etoro.com/markets/WELL","Link"
"financial","WFC","nyse","Wells Fargo & Co","https://www.etoro.com/markets/WFC","Link"
"financial","WHA.NV","amsterdam","Wereldhave NV","https://www.etoro.com/markets/WHA.NV","Link"
"financial","WKP.L","london","Workspace Group PLC","https://www.etoro.com/markets/WKP.L","Link"
"financial","WPC","nyse","WP Carey Inc","https://www.etoro.com/markets/WPC","Link"
"financial","WRE","nyse","Washington Real Estate Investment Trust","https://www.etoro.com/markets/WRE","Link"
"financial","WTFC","nasdaq","Wintrust Financial Corporation","https://www.etoro.com/markets/WTFC","Link"
"financial","WU","nyse","Western Union Company","https://www.etoro.com/markets/WU","Link"
"financial","XP","nasdaq","XP Inc","https://www.etoro.com/markets/XP","Link"
"financial","Y","nyse","Alleghany Corp","https://www.etoro.com/markets/Y","Link"
"financial","Z","nasdaq","Zillow Group Inc","https://www.etoro.com/markets/Z","Link"
"financial","ZION","nasdaq","Zions Bancorp NA","https://www.etoro.com/markets/ZION","Link"
"financial","ZURN.ZU","zurich","Zurich Insurance Group Ltd","https://www.etoro.com/markets/ZURN.ZU","Link"
"financial","VOF.L","london","VinaCapital Vietnam Opportunity Fund","https://www.etoro.com/markets/VOF.L","Link"
"financial","VSVS.L","london","Vesuvius PLC","https://www.etoro.com/markets/VSVS.L","Link"
"financial","VTR","nyse","Ventas Inc","https://www.etoro.com/markets/VTR","Link"
"financial","VTY.L","london","Vistry Group PLC","https://www.etoro.com/markets/VTY.L","Link"
"financial","WAL","nyse","Western Alliance Bancorporation","https://www.etoro.com/markets/WAL","Link"
"financial","WBS","nyse","Webster Financial Corporation","https://www.etoro.com/markets/WBS","Link"
"financial","WDI.DE","frankfurt","Wirecard","https://www.etoro.com/markets/WDI.DE","Link"
"financial","WDP.BR","brussels","Warehouses De Pauw NV","https://www.etoro.com/markets/WDP.BR","Link"
"financial","WELL","nyse","Welltower Inc","https://www.etoro.com/markets/WELL","Link"
"financial","WFC","nyse","Wells Fargo & Co","https://www.etoro.com/markets/WFC","Link"
"financial","WHA.NV","amsterdam","Wereldhave NV","https://www.etoro.com/markets/WHA.NV","Link"
"financial","WKP.L","london","Workspace Group PLC","https://www.etoro.com/markets/WKP.L","Link"
"financial","WPC","nyse","WP Carey Inc","https://www.etoro.com/markets/WPC","Link"
"financial","WRE","nyse","Washington Real Estate Investment Trust","https://www.etoro.com/markets/WRE","Link"
"financial","WTFC","nasdaq","Wintrust Financial Corporation","https://www.etoro.com/markets/WTFC","Link"
"financial","WU","nyse","Western Union Company","https://www.etoro.com/markets/WU","Link"
"financial","XP","nasdaq","XP Inc","https://www.etoro.com/markets/XP","Link"
"financial","Y","nyse","Alleghany Corp","https://www.etoro.com/markets/Y","Link"
"financial","Z","nasdaq","Zillow Group Inc","https://www.etoro.com/markets/Z","Link"
"financial","ZION","nasdaq","Zions Bancorp NA","https://www.etoro.com/markets/ZION","Link"
"financial","ZURN.ZU","zurich","Zurich Insurance Group Ltd","https://www.etoro.com/markets/ZURN.ZU","Link"
"healthcare","A","nyse","Agilent Technologies Inc","https://www.etoro.com/markets/A","Link"
"healthcare","ABBV","nyse","AbbVie Inc","https://www.etoro.com/markets/ABBV","Link"
"healthcare","ABT","nyse","Abbott Laboratories","https://www.etoro.com/markets/ABT","Link"
"healthcare","ACB","nasdaq","Aurora Cannabis Inc","https://www.etoro.com/markets/ACB","Link"
"healthcare","AFX.DE","frankfurt","Carl Zeiss Meditec AG","https://www.etoro.com/markets/AFX.DE","Link"
"healthcare","AGEN","nasdaq","Agenus Inc","https://www.etoro.com/markets/AGEN","Link"
"healthcare","AI.PA","paris","Air Liquide SA","https://www.etoro.com/markets/AI.PA","Link"
"healthcare","ALVR","nasdaq","Allovir Inc","https://www.etoro.com/markets/ALVR","Link"
"healthcare","AMGN","nasdaq","Amgen Inc","https://www.etoro.com/markets/AMGN","Link"
"healthcare","AMP.MI","borsaitaliana","Amplifon","https://www.etoro.com/markets/AMP.MI","Link"
"healthcare","ANTM","nyse","Anthem Inc","https://www.etoro.com/markets/ANTM","Link"
"healthcare","AZN.L","london","AstraZeneca","https://www.etoro.com/markets/AZN.L","Link"
"healthcare","BAX","nyse","Baxter International Inc","https://www.etoro.com/markets/BAX","Link"
"healthcare","BAYN.DE","frankfurt","Bayer AG","https://www.etoro.com/markets/BAYN.DE","Link"
"healthcare","BDX","nyse","Becton Dickinson & Co.","https://www.etoro.com/markets/BDX","Link"
"healthcare","BHC","nyse","Bausch Health Companies Inc","https://www.etoro.com/markets/BHC","Link"
"healthcare","BHG","nyse","Bright Health Group Inc.","https://www.etoro.com/markets/BHG","Link"
"healthcare","BIIB","nasdaq","Biogen Inc","https://www.etoro.com/markets/BIIB","Link"
"healthcare","BMY","nyse","Bristol-Myers Squibb Co","https://www.etoro.com/markets/BMY","Link"
"healthcare","CARA","nasdaq","Cara Therapeutics","https://www.etoro.com/markets/CARA","Link"
"healthcare","CHR.CO","copenhagen","Chr. Hansen Holding A/S","https://www.etoro.com/markets/CHR.CO","Link"
"healthcare","CI","nyse","Cigna Corp","https://www.etoro.com/markets/CI","Link"
"healthcare","CLOV","nasdaq","Clover Health Investments Corp.","https://www.etoro.com/markets/CLOV","Link"
"healthcare","CNC","nyse","Centene Corp","https://www.etoro.com/markets/CNC","Link"
"healthcare","COLO-B.CO","copenhagen","Coloplast B A/S","https://www.etoro.com/markets/COLO-B.CO","Link"
"healthcare","COO","nyse","The Cooper Companies Inc","https://www.etoro.com/markets/COO","Link"
"healthcare","CRBP","nasdaq","Corbus Pharmaceuticals Holding","https://www.etoro.com/markets/CRBP","Link"
"healthcare","CRON","nasdaq","Cronos Group Inc","https://www.etoro.com/markets/CRON","Link"
"healthcare","CVAC","nasdaq","CureVac NV","https://www.etoro.com/markets/CVAC","Link"
"healthcare","CVS","nyse","CVS Health Corp","https://www.etoro.com/markets/CVS","Link"
"healthcare","CYH","nyse","Community Health Systems Inc","https://www.etoro.com/markets/CYH","Link"
"healthcare","DEMANT.CO","copenhagen","Demant A/S","https://www.etoro.com/markets/DEMANT.CO","Link"
"healthcare","DGX","nyse","Quest Diagnostics Inc","https://www.etoro.com/markets/DGX","Link"
"healthcare","DVA","nyse","DaVita HealthCare Partners Inc","https://www.etoro.com/markets/DVA","Link"
"healthcare","EBS","nyse","Emergent BioSolutions Inc","https://www.etoro.com/markets/EBS","Link"
"healthcare","EL.PA","paris","EssilorLuxottica SA","https://www.etoro.com/markets/EL.PA","Link"
"healthcare","EVT.DE","frankfurt","EVOTEC","https://www.etoro.com/markets/EVT.DE","Link"
"healthcare","FME.DE","frankfurt","Fresenius Medical Care AG & Co. KGAA","https://www.etoro.com/markets/FME.DE","Link"
"healthcare","FRE.DE","frankfurt","Fresenius SE & Co KGaA","https://www.etoro.com/markets/FRE.DE","Link"
"healthcare","GEBN.ZU","zurich","Geberit AG","https://www.etoro.com/markets/GEBN.ZU","Link"
"healthcare","GILD","nasdaq","Gilead Sciences Inc","https://www.etoro.com/markets/GILD","Link"
"healthcare","GMAB.CO","copenhagen","Genmab A/S","https://www.etoro.com/markets/GMAB.CO","Link"
"healthcare","GRF.MC","bolsademadrid","Grifols SA","https://www.etoro.com/markets/GRF.MC","Link"
"healthcare","GSK.L","london","GlaxoSmithKline","https://www.etoro.com/markets/GSK.L","Link"
"healthcare","HCA","nyse","HCA Holdings Inc","https://www.etoro.com/markets/HCA","Link"
"healthcare","HLUNB.CO","copenhagen","H. Lundbeck A/S","https://www.etoro.com/markets/HLUNB.CO","Link"
"healthcare","HUM","nyse","Humana Inc","https://www.etoro.com/markets/HUM","Link"
"healthcare","ICPT","nasdaq","Intercept Pharma","https://www.etoro.com/markets/ICPT","Link"
"healthcare","ILMN","nasdaq","Illumina","https://www.etoro.com/markets/ILMN","Link"
"healthcare","INCY","nasdaq","Incyte Corp.","https://www.etoro.com/markets/INCY","Link"
"healthcare","IONS","nasdaq","Ionis Pharmaceuticals","https://www.etoro.com/markets/IONS","Link"
"healthcare","IQV","nyse","IQVIA Holdings Inc.","https://www.etoro.com/markets/IQV","Link"
"healthcare","JAZZ","nasdaq","Jazz Pharmaceuticals","https://www.etoro.com/markets/JAZZ","Link"
